Date,Close Price,Equifax
2016-09-07,135.190002,1
2016-09-07,34.07,0
2016-09-08,134.679993,1
2016-09-08,33.720001,0
2016-09-09,131.089996,1
2016-09-09,33,0
2016-09-12,133.080002,1
2016-09-12,32.950001,0
2016-09-13,131.460007,1
2016-09-13,32.439999,0
2016-09-14,131.899994,1
2016-09-14,32.48,0
2016-09-15,134.350006,1
2016-09-15,32.810001,0
2016-09-16,132.210007,1
2016-09-16,32.549999,0
2016-09-19,131.550003,1
2016-09-19,32.860001,0
2016-09-20,131.850006,1
2016-09-20,33.099998,0
2016-09-21,133.119995,1
2016-09-21,33.610001,0
2016-09-22,133.660004,1
2016-09-22,33.869999,0
2016-09-23,132.130005,1
2016-09-23,33.75,0
2016-09-26,131.309998,1
2016-09-26,33.23,0
2016-09-27,132.649994,1
2016-09-27,33.450001,0
2016-09-28,134.419998,1
2016-09-28,33.849998,0
2016-09-29,133.330002,1
2016-09-29,33.57,0
2016-09-30,134.580002,1
2016-09-30,34.5,0
2016-10-03,133.970001,1
2016-10-03,33.959999,0
2016-10-04,133.270004,1
2016-10-04,33.869999,0
2016-10-05,132.050003,1
2016-10-05,33.900002,0
2016-10-06,132.210007,1
2016-10-06,33.740002,0
2016-10-07,130.139999,1
2016-10-07,33.52,0
2016-10-10,131.110001,1
2016-10-10,33.709999,0
2016-10-11,128.649994,1
2016-10-11,32.75,0
2016-10-12,130.029999,1
2016-10-12,32.939999,0
2016-10-13,128.990005,1
2016-10-13,32.48,0
2016-10-14,130.350006,1
2016-10-14,32.77,0
2016-10-17,129.529999,1
2016-10-17,32.59,0
2016-10-18,130.279999,1
2016-10-18,32.93,0
2016-10-19,130.210007,1
2016-10-19,32.810001,0
2016-10-20,129.529999,1
2016-10-20,32.689999,0
2016-10-21,129.759995,1
2016-10-21,32.610001,0
2016-10-24,131.190002,1
2016-10-24,33.18,0
2016-10-25,130.429993,1
2016-10-25,32.380001,0
2016-10-26,128.710007,1
2016-10-26,32.02,0
2016-10-27,123.169998,1
2016-10-27,31.25,0
2016-10-28,122,1
2016-10-28,30.99,0
2016-10-31,123.970001,1
2016-10-31,31.24,0
2016-11-01,123.639999,1
2016-11-01,31.309999,0
2016-11-02,122.43,1
2016-11-02,30.780001,0
2016-11-03,122.970001,1
2016-11-03,30.639999,0
2016-11-04,123.610001,1
2016-11-04,31,0
2016-11-07,126.089996,1
2016-11-07,31.85,0
2016-11-08,127.07,1
2016-11-08,31.889999,0
2016-11-09,122.529999,1
2016-11-09,31,0
2016-11-10,116.230003,1
2016-11-10,29.92,0
2016-11-11,114.029999,1
2016-11-11,29.700001,0
2016-11-14,115.139999,1
2016-11-14,29.85,0
2016-11-15,118.150002,1
2016-11-15,31.33,0
2016-11-16,119.5,1
2016-11-16,31.18,0
2016-11-17,121.809998,1
2016-11-17,31.280001,0
2016-11-18,121.559998,1
2016-11-18,31.049999,0
2016-11-21,121.599998,1
2016-11-21,31.33,0
2016-11-22,120.239998,1
2016-11-22,31.33,0
2016-11-23,120.07,1
2016-11-23,31.5,0
2016-11-25,120.059998,1
2016-11-25,31.719999,0
2016-11-28,119.190002,1
2016-11-28,30.85,0
2016-11-29,119.32,1
2016-11-29,30.58,0
2016-11-30,114.449997,1
2016-11-30,29.83,0
2016-12-01,111.540001,1
2016-12-01,29.290001,0
2016-12-02,114.029999,1
2016-12-02,29.309999,0
2016-12-05,114.330002,1
2016-12-05,29.32,0
2016-12-06,113.5,1
2016-12-06,29.33,0
2016-12-07,115.989998,1
2016-12-07,30.33,0
2016-12-08,117.599998,1
2016-12-08,30.809999,0
2016-12-09,117.160004,1
2016-12-09,31.379999,0
2016-12-12,117.029999,1
2016-12-12,30.959999,0
2016-12-13,116.480003,1
2016-12-13,30.860001,0
2016-12-14,115.849998,1
2016-12-14,30.799999,0
2016-12-15,117.129997,1
2016-12-15,31.200001,0
2016-12-16,116.970001,1
2016-12-16,31.24,0
2016-12-19,116.019997,1
2016-12-19,31.200001,0
2016-12-20,116.089996,1
2016-12-20,30.860001,0
2016-12-21,118.650002,1
2016-12-21,30.91,0
2016-12-22,118.910004,1
2016-12-22,30.92,0
2016-12-23,119.650002,1
2016-12-23,30.82,0
2016-12-27,118.589996,1
2016-12-27,30.639999,0
2016-12-28,118.480003,1
2016-12-28,30.51,0
2016-12-29,118.669998,1
2016-12-29,30.75,0
2016-12-30,118.230003,1
2016-12-30,30.93,0
2017-01-03,118.760002,1
2017-01-03,30.959999,0
2017-01-04,119.339996,1
2017-01-04,31.17,0
2017-01-05,119.980003,1
2017-01-05,31.66,0
2017-01-06,121,1
2017-01-06,32,0
2017-01-09,119.839996,1
2017-01-09,32.200001,0
2017-01-10,120.040001,1
2017-01-10,32.009998,0
2017-01-11,120.519997,1
2017-01-11,32.060001,0
2017-01-12,120.860001,1
2017-01-12,31.82,0
2017-01-13,120.309998,1
2017-01-13,32.380001,0
2017-01-17,120.660004,1
2017-01-17,31.879999,0
2017-01-18,120.260002,1
2017-01-18,32.32,0
2017-01-19,120.18,1
2017-01-19,32.560001,0
2017-01-20,118.080002,1
2017-01-20,32.419998,0
2017-01-23,118.18,1
2017-01-23,32.400002,0
2017-01-24,118.870003,1
2017-01-24,32.610001,0
2017-01-25,118.629997,1
2017-01-25,32.439999,0
2017-01-26,117.839996,1
2017-01-26,31.799999,0
2017-01-27,118.089996,1
2017-01-27,31.92,0
2017-01-30,117.339996,1
2017-01-30,31.93,0
2017-01-31,117.279999,1
2017-01-31,31.530001,0
2017-02-01,117.209999,1
2017-02-01,31.84,0
2017-02-02,118.050003,1
2017-02-02,32.009998,0
2017-02-03,120.349998,1
2017-02-03,32.68,0
2017-02-06,120.529999,1
2017-02-06,32.560001,0
2017-02-07,121.139999,1
2017-02-07,32.799999,0
2017-02-08,121.989998,1
2017-02-08,33.16,0
2017-02-09,128.130005,1
2017-02-09,33.919998,0
2017-02-10,130.559998,1
2017-02-10,34.259998,0
2017-02-13,130.119995,1
2017-02-13,34.139999,0
2017-02-14,130.320007,1
2017-02-14,37.43,0
2017-02-15,130.059998,1
2017-02-15,37.349998,0
2017-02-16,129.929993,1
2017-02-16,37.02,0
2017-02-17,130.139999,1
2017-02-17,37.049999,0
2017-02-21,129.360001,1
2017-02-21,37.099998,0
2017-02-22,129.059998,1
2017-02-22,36.919998,0
2017-02-23,129.220001,1
2017-02-23,36.560001,0
2017-02-24,129.380005,1
2017-02-24,36.330002,0
2017-02-27,130.809998,1
2017-02-27,36.810001,0
2017-02-28,131.110001,1
2017-02-28,37.09,0
2017-03-01,133.179993,1
2017-03-01,38.029999,0
2017-03-02,132.910004,1
2017-03-02,37.799999,0
2017-03-03,132.800003,1
2017-03-03,37.990002,0
2017-03-06,132.059998,1
2017-03-06,37.880001,0
2017-03-07,131.369995,1
2017-03-07,37.939999,0
2017-03-08,131.809998,1
2017-03-08,38.240002,0
2017-03-09,132.550003,1
2017-03-09,38.080002,0
2017-03-10,133.259995,1
2017-03-10,38,0
2017-03-13,133.380005,1
2017-03-13,37.919998,0
2017-03-14,133.490005,1
2017-03-14,37.599998,0
2017-03-15,135.190002,1
2017-03-15,37.82,0
2017-03-16,135.039993,1
2017-03-16,37.75,0
2017-03-17,136.119995,1
2017-03-17,37.939999,0
2017-03-20,135.699997,1
2017-03-20,37.889999,0
2017-03-21,135.100006,1
2017-03-21,37.369999,0
2017-03-22,136.979996,1
2017-03-22,37.740002,0
2017-03-23,135.639999,1
2017-03-23,37.68,0
2017-03-24,135.929993,1
2017-03-24,37.700001,0
2017-03-27,135.550003,1
2017-03-27,37.439999,0
2017-03-28,136.289993,1
2017-03-28,37.77,0
2017-03-29,135.679993,1
2017-03-29,38.259998,0
2017-03-30,136.559998,1
2017-03-30,38.509998,0
2017-03-31,136.740005,1
2017-03-31,38.349998,0
2017-04-03,136.100006,1
2017-04-03,37.98,0
2017-04-04,135.809998,1
2017-04-04,38.18,0
2017-04-05,136.399994,1
2017-04-05,38.099998,0
2017-04-06,136.070007,1
2017-04-06,38.310001,0
2017-04-07,136.220001,1
2017-04-07,38.23,0
2017-04-10,135.589996,1
2017-04-10,38.259998,0
2017-04-11,135.740005,1
2017-04-11,38.52,0
2017-04-12,135.309998,1
2017-04-12,38.099998,0
2017-04-13,134.860001,1
2017-04-13,37.970001,0
2017-04-17,137.029999,1
2017-04-17,38.610001,0
2017-04-18,137.289993,1
2017-04-18,38.720001,0
2017-04-19,136.399994,1
2017-04-19,38.689999,0
2017-04-20,137.309998,1
2017-04-20,39.380001,0
2017-04-21,137.330002,1
2017-04-21,39.259998,0
2017-04-24,139.240005,1
2017-04-24,39.869999,0
2017-04-25,139.470001,1
2017-04-25,38.799999,0
2017-04-26,138.740005,1
2017-04-26,39.790001,0
2017-04-27,136.190002,1
2017-04-27,40.32,0
2017-04-28,135.309998,1
2017-04-28,40.029999,0
2017-05-01,135,1
2017-05-01,40.330002,0
2017-05-02,136.479996,1
2017-05-02,40.130001,0
2017-05-03,136.080002,1
2017-05-03,39.93,0
2017-05-04,136.860001,1
2017-05-04,40.380001,0
2017-05-05,138.809998,1
2017-05-05,41.080002,0
2017-05-08,137.229996,1
2017-05-08,41.169998,0
2017-05-09,135.869995,1
2017-05-09,41.310001,0
2017-05-10,135.910004,1
2017-05-10,41.380001,0
2017-05-11,135.649994,1
2017-05-11,41.450001,0
2017-05-12,135.050003,1
2017-05-12,41.200001,0
2017-05-15,136.630005,1
2017-05-15,41.82,0
2017-05-16,135.679993,1
2017-05-16,41.900002,0
2017-05-17,134.229996,1
2017-05-17,41.759998,0
2017-05-18,135.270004,1
2017-05-18,41.990002,0
2017-05-19,136.369995,1
2017-05-19,41.900002,0
2017-05-22,137.300003,1
2017-05-22,42.349998,0
2017-05-23,136.759995,1
2017-05-23,41.810001,0
2017-05-24,136.389999,1
2017-05-24,42.200001,0
2017-05-25,137.130005,1
2017-05-25,42.799999,0
2017-05-26,136.429993,1
2017-05-26,43.099998,0
2017-05-30,136.710007,1
2017-05-30,43.080002,0
2017-05-31,136.800003,1
2017-05-31,43.709999,0
2017-06-01,137.889999,1
2017-06-01,43.970001,0
2017-06-02,137.610001,1
2017-06-02,43.529999,0
2017-06-05,138.160004,1
2017-06-05,43.18,0
2017-06-06,137.130005,1
2017-06-06,42.799999,0
2017-06-07,137.380005,1
2017-06-07,42.82,0
2017-06-08,135.449997,1
2017-06-08,42.259998,0
2017-06-09,135.520004,1
2017-06-09,41.75,0
2017-06-12,136.830002,1
2017-06-12,42.32,0
2017-06-13,140.339996,1
2017-06-13,43.32,0
2017-06-14,141.009995,1
2017-06-14,43.599998,0
2017-06-15,141.619995,1
2017-06-15,43.84,0
2017-06-16,142.580002,1
2017-06-16,43.799999,0
2017-06-19,141.800003,1
2017-06-19,44.299999,0
2017-06-20,139.559998,1
2017-06-20,44.029999,0
2017-06-21,139.029999,1
2017-06-21,43.77,0
2017-06-22,138.929993,1
2017-06-22,43.689999,0
2017-06-23,139.389999,1
2017-06-23,44.439999,0
2017-06-26,139.429993,1
2017-06-26,44.299999,0
2017-06-27,138.350006,1
2017-06-27,43.52,0
2017-06-28,139.509995,1
2017-06-28,44.369999,0
2017-06-29,137.149994,1
2017-06-29,43.700001,0
2017-06-30,137.419998,1
2017-06-30,43.310001,0
2017-07-03,138.009995,1
2017-07-03,43.259998,0
2017-07-05,139.550003,1
2017-07-05,44.130001,0
2017-07-06,137.220001,1
2017-07-06,43.52,0
2017-07-07,138.369995,1
2017-07-07,44.220001,0
2017-07-10,139,1
2017-07-10,43.709999,0
2017-07-11,138.929993,1
2017-07-11,44.009998,0
2017-07-12,139.800003,1
2017-07-12,44.139999,0
2017-07-13,139.130005,1
2017-07-13,43.959999,0
2017-07-14,139.770004,1
2017-07-14,44.310001,0
2017-07-17,140.059998,1
2017-07-17,44.34,0
2017-07-18,141.520004,1
2017-07-18,45,0
2017-07-19,142.720001,1
2017-07-19,45.310001,0
2017-07-20,142.990005,1
2017-07-20,45.02,0
2017-07-21,143.889999,1
2017-07-21,45.380001,0
2017-07-24,144.520004,1
2017-07-24,45.59,0
2017-07-25,144.800003,1
2017-07-25,45.240002,0
2017-07-26,146.210007,1
2017-07-26,45.529999,0
2017-07-27,142.679993,1
2017-07-27,45.57,0
2017-07-28,145.089996,1
2017-07-28,45.290001,0
2017-07-31,145.440002,1
2017-07-31,45.830002,0
2017-08-01,146.259995,1
2017-08-01,45.950001,0
2017-08-02,145.490005,1
2017-08-02,46,0
2017-08-03,144.940002,1
2017-08-03,45.77,0
2017-08-04,145.429993,1
2017-08-04,46,0
2017-08-07,145.470001,1
2017-08-07,46.099998,0
2017-08-08,142.369995,1
2017-08-08,45.959999,0
2017-08-09,142.940002,1
2017-08-09,46.169998,0
2017-08-10,142.059998,1
2017-08-10,45.669998,0
2017-08-11,141.350006,1
2017-08-11,45.740002,0
2017-08-14,142.809998,1
2017-08-14,46.290001,0
2017-08-15,142.880005,1
2017-08-15,46.330002,0
2017-08-16,143,1
2017-08-16,46.799999,0
2017-08-17,140.630005,1
2017-08-17,46.369999,0
2017-08-18,139.889999,1
2017-08-18,46.490002,0
2017-08-21,139.839996,1
2017-08-21,46.549999,0
2017-08-22,142.220001,1
2017-08-22,47.610001,0
2017-08-23,140.979996,1
2017-08-23,47.459999,0
2017-08-24,140.380005,1
2017-08-24,47.259998,0
2017-08-25,140.699997,1
2017-08-25,47.16,0
2017-08-28,140.619995,1
2017-08-28,47.060001,0
2017-08-29,140.800003,1
2017-08-29,46.73,0
2017-08-30,141.419998,1
2017-08-30,47.279999,0
2017-08-31,142.470001,1
2017-08-31,47.860001,0
2017-09-01,141.589996,1
2017-09-01,47.810001,0
2017-09-05,141.100006,1
2017-09-05,47.889999,0
2017-09-06,141.389999,1
2017-09-06,48.380001,0
2017-09-07,142.720001,1
2017-09-07,49.389999,0
2017-09-08,123.230003,1
2017-09-08,47.5,0
2017-09-11,113.120003,1
2017-09-11,47.860001,0
2017-09-12,115.959999,1
2017-09-12,47.720001,0
2017-09-13,98.989998,1
2017-09-13,43.669998,0
2017-09-14,96.660004,1
2017-09-14,43.080002,0
2017-09-15,92.980003,1
2017-09-15,41.610001,0
2017-09-18,94.379997,1
2017-09-18,42.349998,0
2017-09-19,94.870003,1
2017-09-19,42.200001,0
2017-09-20,96,1
2017-09-20,44.939999,0
2017-09-21,98.25,1
2017-09-21,44.52,0
2017-09-22,105.040001,1
2017-09-22,45.849998,0
2017-09-25,105.089996,1
2017-09-25,45.119999,0
2017-09-26,106.050003,1
2017-09-26,45.68,0
2017-09-27,106.440002,1
2017-09-27,46.669998,0
2017-09-28,106.370003,1
2017-09-28,47.669998,0
2017-09-29,105.989998,1
2017-09-29,47.259998,0
2017-10-02,107.809998,1
2017-10-02,47.5,0
2017-10-03,110.449997,1
2017-10-03,47.650002,0
2017-10-04,111.93,1
2017-10-04,48.529999,0
2017-10-05,112.970001,1
2017-10-05,49.549999,0
2017-10-06,111.339996,1
2017-10-06,49.860001,0
2017-10-09,112.25,1
2017-10-09,49.75,0
2017-10-10,113.540001,1
2017-10-10,49.860001,0
2017-10-11,110.5,1
2017-10-11,49.700001,0
2017-10-12,108.809998,1
2017-10-12,49.59,0
2017-10-13,109.5,1
2017-10-13,49.639999,0
2017-10-16,108.699997,1
2017-10-16,49.41,0
2017-10-17,108.580002,1
2017-10-17,49.66,0
2017-10-18,110.620003,1
2017-10-18,50.560001,0
2017-10-19,110.510002,1
2017-10-19,50.360001,0
2017-10-20,109.970001,1
2017-10-20,50.73,0
2017-10-23,109.360001,1
2017-10-23,50.689999,0
2017-10-24,108.800003,1
2017-10-24,50.91,0
2017-10-25,107.540001,1
2017-10-25,50.860001,0
2017-10-26,108.949997,1
2017-10-26,51.189999,0
2017-10-27,109.389999,1
2017-10-27,53.75,0
2017-10-30,109.010002,1
2017-10-30,52.470001,0
2017-10-31,108.529999,1
2017-10-31,52.490002,0
2017-11-01,109.800003,1
2017-11-01,53.48,0
2017-11-02,108.919998,1
2017-11-02,53.439999,0
2017-11-03,108.699997,1
2017-11-03,53.889999,0
2017-11-06,108.029999,1
2017-11-06,53.900002,0
2017-11-07,107.419998,1
2017-11-07,53.130001,0
2017-11-08,107.199997,1
2017-11-08,53.599998,0
2017-11-09,108.949997,1
2017-11-09,53.119999,0
2017-11-10,108.739998,1
2017-11-10,53.400002,0
2017-11-13,108.790001,1
2017-11-13,54.009998,0
2017-11-14,109.309998,1
2017-11-14,54.470001,0
2017-11-15,110.209999,1
2017-11-15,53.919998,0
2017-11-16,109.580002,1
2017-11-16,54.310001,0
2017-11-17,111.370003,1
2017-11-17,55.290001,0
2017-11-20,110.910004,1
2017-11-20,54.990002,0
2017-11-21,110.709999,1
2017-11-21,55.02,0
2017-11-22,109.809998,1
2017-11-22,55.220001,0
2017-11-24,109.900002,1
2017-11-24,55.119999,0
2017-11-27,110.5,1
2017-11-27,55.59,0
2017-11-28,112.089996,1
2017-11-28,55.610001,0
2017-11-29,112.650002,1
2017-11-29,54.080002,0
2017-11-30,114.120003,1
2017-11-30,55.52,0
2017-12-01,112.93,1
2017-12-01,55.650002,0
2017-12-04,113.400002,1
2017-12-04,55.029999,0
2017-12-05,114.389999,1
2017-12-05,54.91,0
2017-12-06,115.690002,1
2017-12-06,55.060001,0
2017-12-07,116.830002,1
2017-12-07,55.59,0
2017-12-08,117.400002,1
2017-12-08,55.610001,0
2017-12-11,118.519997,1
2017-12-11,55.709999,0
2017-12-12,118.220001,1
2017-12-12,55,0
2017-12-13,117.400002,1
2017-12-13,54.860001,0
2017-12-14,118.190002,1
2017-12-14,55.389999,0
2017-12-15,119.510002,1
2017-12-15,55.459999,0
2017-12-18,118.330002,1
2017-12-18,56.209999,0
2017-12-19,119.440002,1
2017-12-19,55.93,0
2017-12-20,118.889999,1
2017-12-20,55.91,0
2017-12-21,119.57,1
2017-12-21,55.209999,0
2017-12-22,119.730003,1
2017-12-22,55.16,0
2017-12-26,118.980003,1
2017-12-26,55.330002,0
2017-12-27,119.779999,1
2017-12-27,55.419998,0
2017-12-28,119.730003,1
2017-12-28,55.110001,0
2017-12-29,117.919998,1
2017-12-29,54.959999,0
2018-01-02,119.540001,1
2018-01-02,54.849998,0
2018-01-03,120.160004,1
2018-01-03,54.73,0
2018-01-04,121.639999,1
2018-01-04,55.169998,0
2018-01-05,122.830002,1
2018-01-05,56.919998,0
2018-01-08,121.989998,1
2018-01-08,56.560001,0
2018-01-09,122.25,1
2018-01-09,56.68,0
2018-01-10,121.18,1
2018-01-10,56.790001,0
2018-01-11,121.489998,1
2018-01-11,57.139999,0
2018-01-12,122.849998,1
2018-01-12,57.049999,0
2018-01-16,122.160004,1
2018-01-16,56.490002,0
2018-01-17,123.220001,1
2018-01-17,57.150002,0
2018-01-18,122.839996,1
2018-01-18,57.860001,0
2018-01-19,124.529999,1
2018-01-19,59.349998,0
2018-01-22,125,1
2018-01-22,59.689999,0
2018-01-23,124.989998,1
2018-01-23,59.950001,0
2018-01-24,125.730003,1
2018-01-24,60.07,0
2018-01-25,126.75,1
2018-01-25,60.48,0
2018-01-26,127.489998,1
2018-01-26,61.349998,0
2018-01-29,124.769997,1
2018-01-29,58.830002,0
2018-01-30,123.080002,1
2018-01-30,58.619999,0
2018-01-31,124.93,1
2018-01-31,59.360001,0
2018-02-01,124.150002,1
2018-02-01,59.029999,0
2018-02-02,121.489998,1
2018-02-02,57.470001,0
2018-02-05,118.400002,1
2018-02-05,55.799999,0
2018-02-06,118.410004,1
2018-02-06,57.48,0
2018-02-07,117.599998,1
2018-02-07,58.32,0
2018-02-08,114,1
2018-02-08,55.5,0
2018-02-09,112.199997,1
2018-02-09,55.610001,0
2018-02-12,114.400002,1
2018-02-12,58.119999,0
2018-02-13,114.550003,1
2018-02-13,54.950001,0
2018-02-14,114.050003,1
2018-02-14,55.82,0
2018-02-15,117.169998,1
2018-02-15,58.150002,0
2018-02-16,117.459999,1
2018-02-16,58.450001,0
2018-02-20,115.550003,1
2018-02-20,58.23,0
2018-02-21,113.830002,1
2018-02-21,56.73,0
2018-02-22,115.209999,1
2018-02-22,57.32,0
2018-02-23,115.400002,1
2018-02-23,58.450001,0
2018-02-26,115.040001,1
2018-02-26,58,0
2018-02-27,114.190002,1
2018-02-27,57.349998,0
2018-02-28,113,1
2018-02-28,57.07,0
2018-03-01,111.5,1
2018-03-01,57.389999,0
2018-03-02,117.230003,1
2018-03-02,57.299999,0
2018-03-05,121.349998,1
2018-03-05,57.98,0
2018-03-06,121.389999,1
2018-03-06,57.049999,0
2018-03-07,121.120003,1
2018-03-07,57.09,0
2018-03-08,120.959999,1
2018-03-08,57.400002,0
2018-03-09,124.919998,1
2018-03-09,58.02,0
2018-03-12,124.870003,1
2018-03-12,58.5,0
2018-03-13,123.739998,1
2018-03-13,58.310001,0
2018-03-14,123.190002,1
2018-03-14,58.349998,0
2018-03-15,123.650002,1
2018-03-15,58.650002,0
2018-03-16,123.459999,1
2018-03-16,59.200001,0
2018-03-19,122.260002,1
2018-03-19,58.66,0
2018-03-20,123.089996,1
2018-03-20,59.16,0
2018-03-21,121.07,1
2018-03-21,59.209999,0
2018-03-22,117.629997,1
2018-03-22,58.139999,0
2018-03-23,115.849998,1
2018-03-23,57.009998,0
2018-03-26,117.970001,1
2018-03-26,58.040001,0
2018-03-27,116.419998,1
2018-03-27,57.169998,0
2018-03-28,119.040001,1
2018-03-28,56.52,0
2018-03-29,117.809998,1
2018-03-29,56.779999,0
2018-04-02,114.949997,1
2018-04-02,55.650002,0
2018-04-03,118.379997,1
2018-04-03,56.060001,0
2018-04-04,119.080002,1
2018-04-04,56.25,0
2018-04-05,119.620003,1
2018-04-05,57.07,0
2018-04-06,117.580002,1
2018-04-06,56.18,0
2018-04-09,116.849998,1
2018-04-09,56.279999,0
2018-04-10,117.980003,1
2018-04-10,57.080002,0
2018-04-11,117.309998,1
2018-04-11,56.93,0
2018-04-12,116.910004,1
2018-04-12,57.98,0
2018-04-13,116,1
2018-04-13,58.880001,0
2018-04-16,116.660004,1
2018-04-16,58.68,0
2018-04-17,118.900002,1
2018-04-17,60.150002,0
2018-04-18,118.400002,1
2018-04-18,60.5,0
2018-04-19,118.779999,1
2018-04-19,60.549999,0
2018-04-20,118.879997,1
2018-04-20,66.839996,0
2018-04-23,119.620003,1
2018-04-23,65.57,0
2018-04-24,119.129997,1
2018-04-24,66.389999,0
2018-04-25,119.839996,1
2018-04-25,65.410004,0
2018-04-26,115.970001,1
2018-04-26,65.019997,0
2018-04-27,114.279999,1
2018-04-27,64.790001,0
2018-04-30,112.050003,1
2018-04-30,64.910004,0
2018-05-01,113.029999,1
2018-05-01,65.550003,0
2018-05-02,112.709999,1
2018-05-02,65.709999,0
2018-05-03,112.5,1
2018-05-03,66.760002,0
2018-05-04,112.459999,1
2018-05-04,67.099998,0
2018-05-07,113,1
2018-05-07,67.809998,0
2018-05-08,111.260002,1
2018-05-08,68.559998,0
2018-05-09,113.860001,1
2018-05-09,68.599998,0
2018-05-10,114.82,1
2018-05-10,69.129997,0
2018-05-11,114.720001,1
2018-05-11,69.5,0
2018-05-14,113.489998,1
2018-05-14,69.199997,0
2018-05-15,114.019997,1
2018-05-15,69.129997,0
2018-05-16,114.470001,1
2018-05-16,69.199997,0
2018-05-17,114.669998,1
2018-05-17,68.919998,0
2018-05-18,114.709999,1
2018-05-18,68.800003,0
2018-05-21,116.489998,1
2018-05-21,68.959999,0
2018-05-22,115.639999,1
2018-05-22,68.089996,0
2018-05-23,115.75,1
2018-05-23,68.470001,0
2018-05-24,114.660004,1
2018-05-24,68.480003,0
2018-05-25,115.209999,1
2018-05-25,68.349998,0
2018-05-29,113.910004,1
2018-05-29,68.300003,0
2018-05-30,114.519997,1
2018-05-30,68.489998,0
2018-05-31,113.959999,1
2018-05-31,68.599998,0
2018-06-01,114.290001,1
2018-06-01,69.050003,0
2018-06-04,116.790001,1
2018-06-04,69.309998,0
2018-06-05,117.519997,1
2018-06-05,70.860001,0
2018-06-06,124.720001,1
2018-06-06,72.360001,0
2018-06-07,126.489998,1
2018-06-07,71.459999,0
2018-06-08,127.82,1
2018-06-08,70.93,0
2018-06-11,124.440002,1
2018-06-11,70.940002,0
2018-06-12,124.650002,1
2018-06-12,71.699997,0
2018-06-13,125.080002,1
2018-06-13,71.639999,0
2018-06-14,125.339996,1
2018-06-14,71.279999,0
2018-06-15,124.010002,1
2018-06-15,71.160004,0
2018-06-18,124.790001,1
2018-06-18,71.510002,0
2018-06-19,126.019997,1
2018-06-19,71.779999,0
2018-06-20,128.029999,1
2018-06-20,72.879997,0
2018-06-21,127.220001,1
2018-06-21,72.419998,0
2018-06-22,126.599998,1
2018-06-22,71.699997,0
2018-06-25,124.580002,1
2018-06-25,70.860001,0
2018-06-26,124.459999,1
2018-06-26,71.730003,0
2018-06-27,122.989998,1
2018-06-27,70.610001,0
2018-06-28,126.160004,1
2018-06-28,71.519997,0
2018-06-29,125.110001,1
2018-06-29,71.639999,0
2018-07-02,124.230003,1
2018-07-02,72.690002,0
2018-07-03,124.129997,1
2018-07-03,72.410004,0
2018-07-05,126.169998,1
2018-07-05,73.389999,0
2018-07-06,127.239998,1
2018-07-06,73.760002,0
2018-07-09,128.529999,1
2018-07-09,74.199997,0
2018-07-10,128.630005,1
2018-07-10,74.07,0
2018-07-11,128.660004,1
2018-07-11,74.25,0
2018-07-12,128.550003,1
2018-07-12,74.830002,0
2018-07-13,126.989998,1
2018-07-13,74.580002,0
2018-07-16,126.639999,1
2018-07-16,74.800003,0
2018-07-17,125.879997,1
2018-07-17,74.949997,0
2018-07-18,126.199997,1
2018-07-18,75.07,0
2018-07-19,125.860001,1
2018-07-19,75.349998,0
2018-07-20,126.510002,1
2018-07-20,75.769997,0
2018-07-23,127.080002,1
2018-07-23,75.449997,0
2018-07-24,127.190002,1
2018-07-24,73.57,0
2018-07-25,127.699997,1
2018-07-25,74.510002,0
2018-07-26,123.25,1
2018-07-26,73.160004,0
2018-07-27,123.489998,1
2018-07-27,72.059998,0
2018-07-30,125.550003,1
2018-07-30,70.650002,0
2018-07-31,125.5,1
2018-07-31,72.400002,0
2018-08-01,125.220001,1
2018-08-01,73.190002,0
2018-08-02,125.779999,1
2018-08-02,73.919998,0
2018-08-03,127.760002,1
2018-08-03,74.059998,0
2018-08-06,128.050003,1
2018-08-06,73.580002,0
2018-08-07,127.57,1
2018-08-07,73.989998,0
2018-08-08,127.480003,1
2018-08-08,73.75,0
2018-08-09,128.399994,1
2018-08-09,74.660004,0
2018-08-10,128.360001,1
2018-08-10,74.209999,0
2018-08-13,128.839996,1
2018-08-13,74.370003,0
2018-08-14,129.520004,1
2018-08-14,74.660004,0
2018-08-15,129.029999,1
2018-08-15,74.18,0
2018-08-16,129.759995,1
2018-08-16,74.760002,0
2018-08-17,133.089996,1
2018-08-17,75.050003,0
2018-08-20,132.850006,1
2018-08-20,73.669998,0
2018-08-21,134.279999,1
2018-08-21,73.669998,0
2018-08-22,134.289993,1
2018-08-22,73.5,0
2018-08-23,135.199997,1
2018-08-23,73.900002,0
2018-08-24,132.570007,1
2018-08-24,74.110001,0
2018-08-27,132.300003,1
2018-08-27,74.669998,0
2018-08-28,132.600006,1
2018-08-28,74.489998,0
2018-08-29,133.889999,1
2018-08-29,75.199997,0
2018-08-30,133.380005,1
2018-08-30,74.760002,0
2018-08-31,133.970001,1
2018-08-31,75.300003,0
2018-09-04,134.619995,1
2018-09-04,76.300003,0
2018-09-05,134.539993,1
2018-09-05,75.339996,0
2018-09-06,135.759995,1
2018-09-06,75.349998,0
2018-09-07,135.910004,1
2018-09-07,74.470001,0
